row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin_pct,order_year,order_month,order_month_name,days_to_ship,sales_band,is_profitable
6953,CA-2015-129917,2015-02-10,2015-03-10,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.81,3,0.2,4.13,35.0,2015.0,2.0,February,28.0,Low Value,Profitable
6954,CA-2015-129917,2015-02-10,2015-03-10,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,53.57,4,0.2,19.42,36.25,2015.0,2.0,February,28.0,Low Value,Profitable
6955,CA-2015-129917,2015-02-10,2015-03-10,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10000369,Technology,Phones,HTC One Mini,503.96,5,0.2,50.4,10.0,2015.0,2.0,February,28.0,Medium Value,Profitable
6956,CA-2015-115420,,2015-02-05,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Los Angeles,California,90004,West,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,21.34,2,0.0,9.82,46.0,,,,,Low Value,Profitable
6957,CA-2016-157588,,,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,36.4,5,0.0,17.11,47.0,,,,,Low Value,Profitable
6958,CA-2016-157588,,,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0.0,15.52,30.0,,,,,Low Value,Profitable
6959,CA-2015-167255,,,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",15.51,1,0.0,4.34,28.0,,,,,Low Value,Profitable
6960,CA-2015-167255,,,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,146.82,3,0.0,73.41,50.0,,,,,Low Value,Profitable
6961,CA-2015-167255,,,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96,2,0.0,6.22,48.0,,,,,Low Value,Profitable
6962,CA-2017-162096,2017-10-11,2017-10-11,Same Day,TB-21190,Thomas Brumley,Home Office,United States,Riverside,California,92503,West,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,7.8,3,0.0,2.11,27.0,2017.0,10.0,October,0.0,Low Value,Profitable
6963,CA-2016-157161,,,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,10.2,5,0.0,4.79,47.0,,,,,Low Value,Profitable
6964,CA-2016-157161,,,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",22.32,3,0.0,5.58,25.0,,,,,Low Value,Profitable
6965,CA-2016-157161,,,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5,0.0,11.09,46.0,,,,,Low Value,Profitable
6966,CA-2016-157161,,,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,75.98,2,0.0,18.24,24.0,,,,,Low Value,Profitable
6967,CA-2016-157161,,,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.46,2,0.0,3.17,49.0,,,,,Low Value,Profitable
6968,CA-2016-157161,,,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),60.12,9,0.0,28.86,48.0,,,,,Low Value,Profitable
6969,CA-2015-110765,,,Second Class,MP-17965,Michael Paige,Corporate,United States,New York City,New York,10011,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,824.97,3,0.0,214.49,26.0,,,,,Medium Value,Profitable
6970,CA-2016-163937,2016-10-01,,Second Class,JB-16000,Joy Bell-,Consumer,United States,Longview,Washington,98632,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",24.85,5,0.0,7.7,31.0,2016.0,10.0,October,,Low Value,Profitable
6971,CA-2017-153822,,,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.62,2,0.2,-2.52,-20.0,,,,,Low Value,Loss
6972,CA-2017-153822,,,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.58,2,0.2,4.48,5.0,,,,,Low Value,Profitable
6973,CA-2017-153822,,,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.5,6.25,,,,,Low Value,Profitable
6974,CA-2017-153822,,,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,18.18,4,0.7,-13.94,-76.67,,,,,Low Value,Loss
6975,CA-2017-146185,,,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.74,2,0.2,8.33,26.25,,,,,Low Value,Profitable
6976,CA-2015-112144,,2015-02-07,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.9,2,0.2,1.99,33.75,,,,,Low Value,Profitable
6977,CA-2015-112144,,2015-02-07,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,621.76,4,0.2,46.63,7.5,,,,,Medium Value,Profitable
6978,US-2016-119298,,,First Class,EP-13915,Emily Phan,Consumer,United States,Jonesboro,Arkansas,72401,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,59.98,2,0.0,17.99,30.0,,,,,Low Value,Profitable
6979,CA-2017-155159,,,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",48.87,9,0.0,23.95,49.0,,,,,Low Value,Profitable
6980,CA-2017-149076,,,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,154.9,5,0.0,69.7,45.0,,,,,Low Value,Profitable
6981,CA-2014-146990,2014-07-11,2014-08-11,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,5.92,4,0.0,2.84,48.0,2014.0,7.0,July,31.0,Low Value,Profitable
6982,CA-2014-146990,2014-07-11,2014-08-11,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0.0,13.88,46.0,2014.0,7.0,July,31.0,Low Value,Profitable
6983,CA-2016-116526,2016-01-09,2016-05-09,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5,0.0,11.09,46.0,2016.0,1.0,January,121.0,Low Value,Profitable
6984,CA-2016-116526,2016-01-09,2016-05-09,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,8.78,1,0.0,2.28,26.0,2016.0,1.0,January,121.0,Low Value,Profitable
6985,CA-2016-116526,2016-01-09,2016-05-09,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",376.74,4,0.1,71.16,18.89,2016.0,1.0,January,121.0,Low Value,Profitable
6986,CA-2016-116526,2016-01-09,2016-05-09,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,4,0.0,14.46,49.0,2016.0,1.0,January,121.0,Low Value,Profitable
6987,CA-2016-116526,2016-01-09,2016-05-09,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AR-10004999,Office Supplies,Art,Newell 315,11.96,2,0.0,2.99,25.0,2016.0,1.0,January,121.0,Low Value,Profitable
6988,CA-2016-116526,2016-01-09,2016-05-09,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",26.4,5,0.0,12.67,48.0,2016.0,1.0,January,121.0,Low Value,Profitable
6989,CA-2017-158561,2017-11-11,,Second Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Lauderdale,Florida,33311,South,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,5,0.2,130.29,11.25,2017.0,11.0,November,,High Value,Profitable
6990,CA-2017-165099,2017-11-12,,First Class,DK-13375,Dennis Kane,Consumer,United States,Abilene,Texas,79605,Central,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,1.39,2,0.8,-3.76,-270.0,2017.0,11.0,November,,Low Value,Loss
6991,CA-2015-109386,2015-08-11,,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",44.43,3,0.0,18.66,42.0,2015.0,8.0,August,,Low Value,Profitable
6992,CA-2015-109386,2015-08-11,,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,226.2,5,0.0,58.81,26.0,2015.0,8.0,August,,Low Value,Profitable
6993,CA-2015-109386,2015-08-11,,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,0.0,41.04,22.0,2015.0,8.0,August,,Low Value,Profitable
6994,CA-2015-109386,2015-08-11,,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,7,0.0,79.76,30.0,2015.0,8.0,August,,Low Value,Profitable
6995,CA-2015-109386,2015-08-11,,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AR-10000122,Office Supplies,Art,Newell 314,27.9,5,0.0,6.98,25.0,2015.0,8.0,August,,Low Value,Profitable
6996,CA-2015-166800,,,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Las Vegas,Nevada,89115,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31.08,4,0.0,8.39,27.0,,,,,Low Value,Profitable
6997,CA-2017-117443,,,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,13.84,4,0.8,-22.14,-160.0,,,,,Low Value,Loss
6998,CA-2017-117443,,,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,175.87,4,0.2,63.75,36.25,,,,,Low Value,Profitable
6999,US-2016-134369,,,Standard Class,BC-11125,Becky Castell,Home Office,United States,Laguna Niguel,California,92677,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,12.96,2,0.0,6.35,49.0,,,,,Low Value,Profitable
7000,CA-2017-123687,,,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214,South,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,208.44,3,0.0,62.53,30.0,,,,,Low Value,Profitable
7001,CA-2017-123687,,,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,25.76,2,0.0,0.77,3.0,,,,,Low Value,Profitable
7002,CA-2015-104871,,2015-03-04,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Normal,Illinois,61761,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.74,4,0.3,-110.02,-30.0,,,,,Low Value,Loss
7003,CA-2014-133158,,,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,7,0.0,26.03,9.0,,,,,Low Value,Profitable
7004,CA-2014-133158,,,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.46,2,0.2,22.57,32.5,,,,,Low Value,Profitable
7005,CA-2014-126333,,,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Port Arthur,Texas,77642,Central,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,5.18,1,0.2,1.81,35.0,,,,,Low Value,Profitable
7006,CA-2015-141740,2015-01-11,2015-05-11,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,New York City,New York,10009,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,205.16,2,0.1,13.68,6.67,2015.0,1.0,January,120.0,Low Value,Profitable
7007,CA-2014-119466,,,Standard Class,SP-20860,Sung Pak,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.54,2,0.6,-7.48,-87.5,,,,,Low Value,Loss
7008,CA-2015-154823,,,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,12.83,2,0.7,-8.98,-70.0,,,,,Low Value,Loss
7009,CA-2015-154823,,,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,598.46,3,0.3,-42.75,-7.14,,,,,Medium Value,Loss
7010,CA-2015-154823,,,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,25.98,1,0.2,-3.9,-15.0,,,,,Low Value,Loss
7011,US-2014-135881,,,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,17.96,5,0.2,5.84,32.5,,,,,Low Value,Profitable
7012,US-2014-135881,,,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2,0.0,0.15,3.0,,,,,Low Value,Profitable
7013,US-2014-135881,,,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,0.0,56.2,27.0,,,,,Low Value,Profitable
7014,CA-2017-141201,2017-09-12,2017-11-12,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Salinas,California,93905,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.26,3,0.15,15.7,10.59,2017.0,9.0,September,61.0,Low Value,Profitable
7015,CA-2014-114790,2014-11-03,,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,3,0.0,38.16,26.0,2014.0,11.0,November,,Low Value,Profitable
7016,CA-2014-114790,2014-11-03,,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,32.96,2,0.0,14.17,43.0,2014.0,11.0,November,,Low Value,Profitable
7017,CA-2014-114790,2014-11-03,,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,587.97,3,0.0,164.63,28.0,2014.0,11.0,November,,Medium Value,Profitable
7018,CA-2014-114790,2014-11-03,,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,14.94,3,0.0,7.02,47.0,2014.0,11.0,November,,Low Value,Profitable
7019,US-2016-154256,,,Second Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10035,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,25.83,7,0.0,12.14,47.0,,,,,Low Value,Profitable
7020,CA-2014-124737,,,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,15.55,3,0.2,5.44,35.0,,,,,Low Value,Profitable
7021,CA-2014-124737,,,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,6.8,1,0.2,0.51,7.5,,,,,Low Value,Profitable
7022,CA-2014-124737,,,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,4.22,3,0.2,1.27,30.0,,,,,Low Value,Profitable
7023,CA-2014-124737,,,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,143.64,9,0.2,10.77,7.5,,,,,Low Value,Profitable
7024,CA-2014-124737,,,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,31.1,6,0.2,10.89,35.0,,,,,Low Value,Profitable
7025,CA-2014-124737,,,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,223.06,9,0.2,69.7,31.25,,,,,Low Value,Profitable
7026,US-2017-101840,2017-06-02,2017-12-02,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,227.46,6,0.0,65.96,29.0,2017.0,6.0,June,183.0,Low Value,Profitable
7027,US-2017-101840,2017-06-02,2017-12-02,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",46.24,4,0.2,15.61,33.75,2017.0,6.0,June,183.0,Low Value,Profitable
7028,CA-2017-131653,,2017-05-02,Standard Class,RD-19585,Rob Dowd,Consumer,United States,New York City,New York,10011,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,0.0,2.4,46.0,,,,,Low Value,Profitable
7029,US-2016-157840,,,Second Class,MC-17575,Matt Collins,Consumer,United States,Fremont,Nebraska,68025,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,5,0.0,15.59,46.0,,,,,Low Value,Profitable
7030,CA-2016-145548,2016-11-11,,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,28.14,3,0.0,7.88,28.0,2016.0,11.0,November,,Low Value,Profitable
7031,CA-2016-145548,2016-11-11,,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36.0,2,0.0,6.48,18.0,2016.0,11.0,November,,Low Value,Profitable
7032,CA-2016-145548,2016-11-11,,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",92.94,3,0.0,25.09,27.0,2016.0,11.0,November,,Low Value,Profitable
7033,CA-2016-145548,2016-11-11,,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",245.65,3,0.1,8.19,3.33,2016.0,11.0,November,,Low Value,Profitable
